station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,status,last_refresh
265,24,2,2,0,2024-04-23 19:54:50,IN_SERVICE,2024-04-23 22:58:01.803874
267,6,0,10,0,2024-04-23 19:55:24,IN_SERVICE,2024-04-23 22:58:01.803874
268,2,3,31,0,2024-04-23 19:56:58,IN_SERVICE,2024-04-23 22:58:01.803874
269,2,0,16,0,2024-04-23 19:56:31,IN_SERVICE,2024-04-23 22:58:01.803874
270,25,2,1,0,2024-04-23 19:57:32,IN_SERVICE,2024-04-23 22:58:01.803874
271,1,1,18,0,2024-04-23 19:57:03,IN_SERVICE,2024-04-23 22:58:01.803874
273,11,2,2,0,2024-04-23 19:55:24,IN_SERVICE,2024-04-23 22:58:01.803874
275,1,5,14,0,2024-04-23 19:55:44,IN_SERVICE,2024-04-23 22:58:01.803874
277,1,7,10,1,2024-04-23 19:55:37,IN_SERVICE,2024-04-23 22:58:01.803874
278,2,3,11,0,2024-04-23 19:55:57,IN_SERVICE,2024-04-23 22:58:01.803874
280,15,6,6,0,2024-04-23 19:56:37,IN_SERVICE,2024-04-23 22:58:01.803874
281,6,4,14,0,2024-04-23 19:56:48,IN_SERVICE,2024-04-23 22:58:01.803874
284,10,1,9,0,2024-04-23 19:55:40,IN_SERVICE,2024-04-23 22:58:01.803874
289,5,1,18,1,2024-04-23 19:56:54,IN_SERVICE,2024-04-23 22:58:01.803874
291,0,4,11,0,2024-04-23 19:56:54,IN_SERVICE,2024-04-23 22:58:01.803874
299,16,3,1,0,2024-04-23 19:56:02,IN_SERVICE,2024-04-23 22:58:01.803874
301,17,2,1,0,2024-04-23 19:56:32,IN_SERVICE,2024-04-23 22:58:01.803874
302,13,3,0,0,2024-04-23 19:57:05,IN_SERVICE,2024-04-23 22:58:01.803874
304,15,2,3,0,2024-04-23 19:57:31,IN_SERVICE,2024-04-23 22:58:01.803874
307,12,0,0,0,2024-04-23 19:57:01,IN_SERVICE,2024-04-23 22:58:01.803874
308,0,0,28,0,2024-04-23 19:56:10,IN_SERVICE,2024-04-23 22:58:01.803874
309,9,2,5,0,2024-04-23 19:56:04,IN_SERVICE,2024-04-23 22:58:01.803874
310,9,0,2,0,2024-04-23 19:56:03,IN_SERVICE,2024-04-23 22:58:01.803874
311,0,2,14,0,2024-04-23 19:55:38,IN_SERVICE,2024-04-23 22:58:01.803874
315,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
316,8,2,18,0,2024-04-23 19:55:59,IN_SERVICE,2024-04-23 22:58:01.803874
318,8,0,11,0,2024-04-23 19:56:46,IN_SERVICE,2024-04-23 22:58:01.803874
322,1,0,19,0,2024-04-23 19:54:52,IN_SERVICE,2024-04-23 22:58:01.803874
323,0,0,24,0,2024-04-23 19:56:47,IN_SERVICE,2024-04-23 22:58:01.803874
324,5,1,9,0,2024-04-23 19:55:10,IN_SERVICE,2024-04-23 22:58:01.803874
327,9,1,1,0,2024-04-23 19:57:16,IN_SERVICE,2024-04-23 22:58:01.803874
329,1,0,19,0,2024-04-23 19:56:26,IN_SERVICE,2024-04-23 22:58:01.803874
330,4,0,16,0,2024-04-23 19:55:03,IN_SERVICE,2024-04-23 22:58:01.803874
331,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
333,1,0,19,0,2024-04-23 19:55:35,IN_SERVICE,2024-04-23 22:58:01.803874
334,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
335,13,3,10,0,2024-04-23 19:56:21,IN_SERVICE,2024-04-23 22:58:01.803874
336,14,0,14,0,2024-04-23 19:55:52,IN_SERVICE,2024-04-23 22:58:01.803874
340,4,2,14,0,2024-04-23 19:56:26,IN_SERVICE,2024-04-23 22:58:01.803874
342,2,3,15,0,2024-04-23 19:54:53,IN_SERVICE,2024-04-23 22:58:01.803874
344,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
346,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
348,2,4,6,0,2024-04-23 19:57:13,IN_SERVICE,2024-04-23 22:58:01.803874
349,0,8,8,0,2024-04-23 19:54:49,IN_SERVICE,2024-04-23 22:58:01.803874
353,1,0,27,0,2024-04-23 19:57:08,IN_SERVICE,2024-04-23 22:58:01.803874
355,0,4,12,0,2024-04-23 19:56:16,IN_SERVICE,2024-04-23 22:58:01.803874
357,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
358,3,2,15,1,2024-04-23 19:55:09,IN_SERVICE,2024-04-23 22:58:01.803874
359,1,0,19,0,2024-04-23 19:56:41,IN_SERVICE,2024-04-23 22:58:01.803874
360,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
361,4,1,15,0,2024-04-23 14:05:48,IN_SERVICE,2024-04-23 22:58:01.803874
362,0,1,11,0,2024-04-23 19:55:48,IN_SERVICE,2024-04-23 22:58:01.803874
363,11,1,4,0,2024-04-23 19:56:42,IN_SERVICE,2024-04-23 22:58:01.803874
364,2,1,25,0,2024-04-23 19:56:56,IN_SERVICE,2024-04-23 22:58:01.803874
365,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
366,2,1,9,0,2024-04-23 19:56:38,IN_SERVICE,2024-04-23 22:58:01.803874
367,4,5,7,0,2024-04-23 19:56:21,IN_SERVICE,2024-04-23 22:58:01.803874
368,2,0,10,0,2024-04-23 19:54:48,IN_SERVICE,2024-04-23 22:58:01.803874
369,4,0,12,0,2024-04-23 19:56:51,IN_SERVICE,2024-04-23 22:58:01.803874
370,5,0,15,0,2024-04-23 19:56:04,IN_SERVICE,2024-04-23 22:58:01.803874
371,1,3,8,0,2024-04-23 19:56:48,IN_SERVICE,2024-04-23 22:58:01.803874
372,8,2,10,0,2024-04-23 19:57:23,IN_SERVICE,2024-04-23 22:58:01.803874
373,10,1,9,0,2024-04-23 19:54:44,IN_SERVICE,2024-04-23 22:58:01.803874
374,12,3,1,0,2024-04-23 19:57:37,IN_SERVICE,2024-04-23 22:58:01.803874
375,4,1,11,0,2024-04-23 19:56:00,IN_SERVICE,2024-04-23 22:58:01.803874
376,2,0,22,0,2024-04-23 19:56:11,IN_SERVICE,2024-04-23 22:58:01.803874
378,5,1,14,0,2024-04-23 19:56:06,IN_SERVICE,2024-04-23 22:58:01.803874
379,2,2,16,0,2024-04-23 19:56:09,IN_SERVICE,2024-04-23 22:58:01.803874
381,4,4,8,0,2024-04-23 19:56:44,IN_SERVICE,2024-04-23 22:58:01.803874
382,3,2,11,0,2024-04-23 19:55:52,IN_SERVICE,2024-04-23 22:58:01.803874
383,1,1,18,0,2024-04-23 19:54:47,IN_SERVICE,2024-04-23 22:58:01.803874
384,1,0,17,0,2024-04-23 19:55:02,IN_SERVICE,2024-04-23 22:58:01.803874
385,4,3,9,0,2024-04-23 19:57:02,IN_SERVICE,2024-04-23 22:58:01.803874
386,2,2,4,0,2024-04-23 19:45:32,IN_SERVICE,2024-04-23 22:58:01.803874
387,10,4,2,0,2024-04-23 19:49:57,IN_SERVICE,2024-04-23 22:58:01.803874
392,1,1,14,0,2024-04-23 19:56:10,IN_SERVICE,2024-04-23 22:58:01.803874
393,0,0,28,0,2024-04-23 19:55:32,IN_SERVICE,2024-04-23 22:58:01.803874
395,1,1,14,0,2024-04-23 19:56:11,IN_SERVICE,2024-04-23 22:58:01.803874
400,0,1,19,0,2024-04-23 19:55:43,IN_SERVICE,2024-04-23 22:58:01.803874
403,22,2,8,0,2024-04-23 19:54:42,IN_SERVICE,2024-04-23 22:58:01.803874
407,12,4,0,0,2024-04-23 19:55:20,IN_SERVICE,2024-04-23 22:58:01.803874
408,10,2,4,0,2024-04-23 19:56:04,IN_SERVICE,2024-04-23 22:58:01.803874
412,5,2,5,0,2024-04-23 19:54:44,IN_SERVICE,2024-04-23 22:58:01.803874
413,4,0,4,0,2024-04-23 19:55:28,IN_SERVICE,2024-04-23 22:58:01.803874
414,7,2,7,0,2024-04-23 19:57:16,IN_SERVICE,2024-04-23 22:58:01.803874
416,3,3,22,0,2024-04-23 19:55:39,IN_SERVICE,2024-04-23 22:58:01.803874
417,10,0,10,0,2024-04-23 19:56:51,IN_SERVICE,2024-04-23 22:58:01.803874
418,5,3,8,0,2024-04-23 19:56:49,IN_SERVICE,2024-04-23 22:58:01.803874
420,1,0,15,0,2024-04-23 19:55:23,IN_SERVICE,2024-04-23 22:58:01.803874
422,11,4,1,0,2024-04-23 19:56:37,IN_SERVICE,2024-04-23 22:58:01.803874
423,2,0,10,0,2024-04-23 19:56:27,IN_SERVICE,2024-04-23 22:58:01.803874
424,1,2,9,0,2024-04-23 19:55:28,IN_SERVICE,2024-04-23 22:58:01.803874
425,16,4,0,0,2024-04-23 19:56:37,IN_SERVICE,2024-04-23 22:58:01.803874
426,0,7,13,1,2024-04-23 19:54:47,IN_SERVICE,2024-04-23 22:58:01.803874
427,5,1,10,0,2024-04-23 19:54:51,IN_SERVICE,2024-04-23 22:58:01.803874
428,0,0,20,0,2024-04-23 19:57:10,IN_SERVICE,2024-04-23 22:58:01.803874
429,5,0,11,0,2024-04-23 15:36:45,IN_SERVICE,2024-04-23 22:58:01.803874
431,0,3,17,1,2024-04-23 19:56:16,IN_SERVICE,2024-04-23 22:58:01.803874
432,18,0,10,0,2024-04-23 19:56:01,IN_SERVICE,2024-04-23 22:58:01.803874
433,15,8,1,0,2024-04-23 19:56:13,IN_SERVICE,2024-04-23 22:58:01.803874
434,1,1,18,0,2024-04-23 19:55:48,IN_SERVICE,2024-04-23 22:58:01.803874
435,11,1,11,0,2024-04-23 19:55:51,IN_SERVICE,2024-04-23 22:58:01.803874
436,0,7,9,0,2024-04-23 19:57:07,IN_SERVICE,2024-04-23 22:58:01.803874
440,1,4,11,0,2024-04-23 19:55:49,IN_SERVICE,2024-04-23 22:58:01.803874
441,1,0,19,0,2024-04-23 19:56:18,IN_SERVICE,2024-04-23 22:58:01.803874
444,0,1,23,0,2024-04-23 19:55:01,IN_SERVICE,2024-04-23 22:58:01.803874
446,0,0,0,0,,END_OF_LIFE,2024-04-23 22:58:01.803874
448,6,0,26,0,2024-04-23 19:55:56,IN_SERVICE,2024-04-23 22:58:01.803874
449,2,3,19,0,2024-04-23 19:54:56,IN_SERVICE,2024-04-23 22:58:01.803874
453,1,0,19,0,2024-04-23 19:57:35,IN_SERVICE,2024-04-23 22:58:01.803874
454,4,3,5,0,2024-04-23 17:12:14,IN_SERVICE,2024-04-23 22:58:01.803874
455,3,1,12,0,2024-04-23 19:57:17,IN_SERVICE,2024-04-23 22:58:01.803874
457,3,1,12,0,2024-04-23 19:56:36,IN_SERVICE,2024-04-23 22:58:01.803874
458,24,1,2,0,2024-04-23 19:56:38,IN_SERVICE,2024-04-23 22:58:01.803874
460,0,4,12,0,2024-04-23 19:55:40,IN_SERVICE,2024-04-23 22:58:01.803874
461,7,0,13,0,2024-04-23 19:55:46,IN_SERVICE,2024-04-23 22:58:01.803874
464,5,2,21,0,2024-04-23 19:55:15,IN_SERVICE,2024-04-23 22:58:01.803874
465,2,1,9,0,2024-04-23 19:54:59,IN_SERVICE,2024-04-23 22:58:01.803874
466,1,5,14,0,2024-04-23 19:56:57,IN_SERVICE,2024-04-23 22:58:01.803874
467,12,0,0,0,2024-04-23 16:51:20,IN_SERVICE,2024-04-23 22:58:01.803874
468,0,1,7,0,2024-04-23 19:57:06,IN_SERVICE,2024-04-23 22:58:01.803874
469,3,0,13,0,2024-04-23 19:56:21,IN_SERVICE,2024-04-23 22:58:01.803874
471,1,2,9,0,2024-04-23 19:55:19,IN_SERVICE,2024-04-23 22:58:01.803874
472,2,0,14,0,2024-04-23 19:54:45,IN_SERVICE,2024-04-23 22:58:01.803874
473,7,4,1,0,2024-04-23 19:56:14,IN_SERVICE,2024-04-23 22:58:01.803874
474,5,1,10,0,2024-04-23 19:56:50,IN_SERVICE,2024-04-23 22:58:01.803874
475,2,4,6,0,2024-04-23 19:55:01,IN_SERVICE,2024-04-23 22:58:01.803874
476,7,4,1,0,2024-04-23 19:55:34,IN_SERVICE,2024-04-23 22:58:01.803874
477,2,3,7,0,2024-04-23 19:55:54,IN_SERVICE,2024-04-23 22:58:01.803874
478,2,7,3,1,2024-04-23 19:55:40,IN_SERVICE,2024-04-23 22:58:01.803874
479,3,2,19,0,2024-04-23 19:55:11,IN_SERVICE,2024-04-23 22:58:01.803874
480,1,0,11,0,2024-04-23 19:57:32,IN_SERVICE,2024-04-23 22:58:01.803874
481,4,3,9,0,2024-04-23 19:55:52,IN_SERVICE,2024-04-23 22:58:01.803874
482,1,2,9,0,2024-04-23 19:56:48,IN_SERVICE,2024-04-23 22:58:01.803874
483,1,0,11,0,2024-04-23 19:54:57,IN_SERVICE,2024-04-23 22:58:01.803874
484,0,2,10,0,2024-04-23 19:56:52,IN_SERVICE,2024-04-23 22:58:01.803874
485,2,2,8,0,2024-04-23 19:56:06,IN_SERVICE,2024-04-23 22:58:01.803874
486,0,0,12,0,2024-04-23 19:57:31,IN_SERVICE,2024-04-23 22:58:01.803874
487,1,6,5,0,2024-04-23 19:57:12,IN_SERVICE,2024-04-23 22:58:01.803874
488,4,5,3,0,2024-04-23 19:56:59,IN_SERVICE,2024-04-23 22:58:01.803874
489,2,2,12,0,2024-04-23 19:56:51,IN_SERVICE,2024-04-23 22:58:01.803874
490,4,2,10,0,2024-04-23 19:57:32,IN_SERVICE,2024-04-23 22:58:01.803874
491,8,0,0,0,2024-04-23 19:54:44,IN_SERVICE,2024-04-23 22:58:01.803874
492,2,0,18,0,2024-04-23 19:56:29,IN_SERVICE,2024-04-23 22:58:01.803874
493,1,4,3,0,2024-04-23 19:56:12,IN_SERVICE,2024-04-23 22:58:01.803874
494,5,3,4,1,2024-04-23 19:56:05,IN_SERVICE,2024-04-23 22:58:01.803874
496,4,1,7,0,2024-04-23 19:54:56,IN_SERVICE,2024-04-23 22:58:01.803874
497,2,7,3,0,2024-04-23 19:56:37,IN_SERVICE,2024-04-23 22:58:01.803874
498,3,0,9,0,2024-04-23 19:57:26,IN_SERVICE,2024-04-23 22:58:01.803874
499,8,0,8,0,2024-04-23 19:56:37,IN_SERVICE,2024-04-23 22:58:01.803874
500,1,3,12,0,2024-04-23 19:55:20,IN_SERVICE,2024-04-23 22:58:01.803874
501,0,0,16,0,2024-04-23 19:55:53,IN_SERVICE,2024-04-23 22:58:01.803874
502,1,1,14,0,2024-04-23 19:56:52,IN_SERVICE,2024-04-23 22:58:01.803874
504,2,2,8,0,2024-04-23 19:56:53,IN_SERVICE,2024-04-23 22:58:01.803874
505,2,2,12,0,2024-04-23 19:57:18,IN_SERVICE,2024-04-23 22:58:01.803874
506,4,0,16,0,2024-04-23 19:54:53,IN_SERVICE,2024-04-23 22:58:01.803874
507,12,2,10,0,2024-04-23 19:57:34,IN_SERVICE,2024-04-23 22:58:01.803874
508,7,4,1,0,2024-04-23 19:56:50,IN_SERVICE,2024-04-23 22:58:01.803874
509,2,1,9,0,2024-04-23 19:57:32,IN_SERVICE,2024-04-23 22:58:01.803874
511,0,0,16,0,2024-04-23 19:57:30,IN_SERVICE,2024-04-23 22:58:01.803874
512,2,0,18,0,2024-04-23 19:57:39,IN_SERVICE,2024-04-23 22:58:01.803874
513,5,0,7,0,2024-04-23 19:57:00,IN_SERVICE,2024-04-23 22:58:01.803874
515,14,0,1,0,2024-04-23 19:55:12,IN_SERVICE,2024-04-23 22:58:01.803874
516,14,3,2,0,2024-04-23 19:54:49,IN_SERVICE,2024-04-23 22:58:01.803874
517,1,4,11,0,2024-04-23 19:56:01,IN_SERVICE,2024-04-23 22:58:01.803874
518,10,2,0,0,2024-04-23 11:19:21,IN_SERVICE,2024-04-23 22:58:01.803874
519,0,4,16,0,2024-04-23 19:56:29,IN_SERVICE,2024-04-23 22:58:01.803874
520,6,1,13,0,2024-04-23 19:55:59,IN_SERVICE,2024-04-23 22:58:01.803874
521,0,0,16,0,2024-04-23 19:57:00,IN_SERVICE,2024-04-23 22:58:01.803874
522,3,0,13,0,2024-04-23 19:57:18,IN_SERVICE,2024-04-23 22:58:01.803874
524,4,7,1,0,2024-04-23 19:55:46,IN_SERVICE,2024-04-23 22:58:01.803874
525,5,1,10,0,2024-04-23 19:57:41,IN_SERVICE,2024-04-23 22:58:01.803874
526,1,3,8,0,2024-04-23 19:57:22,IN_SERVICE,2024-04-23 22:58:01.803874
527,0,1,10,0,2024-04-23 19:54:53,IN_SERVICE,2024-04-23 22:58:01.803874
528,1,1,14,0,2024-04-23 19:57:07,IN_SERVICE,2024-04-23 22:58:01.803874
529,5,2,11,0,2024-04-23 19:57:33,IN_SERVICE,2024-04-23 22:58:01.803874
530,14,3,3,0,2024-04-23 19:57:35,IN_SERVICE,2024-04-23 22:58:01.803874
531,1,1,18,0,2024-04-23 19:56:32,IN_SERVICE,2024-04-23 22:58:01.803874
532,4,0,16,0,2024-04-23 19:55:02,IN_SERVICE,2024-04-23 22:58:01.803874
533,5,1,14,0,2024-04-23 19:55:08,IN_SERVICE,2024-04-23 22:58:01.803874
534,4,1,19,0,2024-04-23 19:56:22,IN_SERVICE,2024-04-23 22:58:01.803874
535,2,1,17,0,2024-04-23 19:54:43,IN_SERVICE,2024-04-23 22:58:01.803874
536,0,4,16,0,2024-04-23 19:55:39,IN_SERVICE,2024-04-23 22:58:01.803874
537,2,2,6,0,2024-04-23 19:57:02,IN_SERVICE,2024-04-23 22:58:01.803874
538,0,2,14,0,2024-04-23 19:56:19,IN_SERVICE,2024-04-23 22:58:01.803874
